id,text,created_at
1656760176006012928,invoicing @joelcreasey for this one #Eurovision #SBSEurovision,2023-05-11 20:36:21+00:00
1656760171027132416,The thing is... they never actually said who Edgar was #Austria #Eurovision,2023-05-11 20:36:20+00:00
1656760170792333312,"No point of having a commentary idiots @bbceurovision
#Eurovision",2023-05-11 20:36:20+00:00
1656760170620284935,"I want to protect Hannah Waddingham forever, but her energy is meant to be shared with all. She’s a goddamn delight #Eurovision",2023-05-11 20:36:20+00:00
1656760167562637312,"I dontknow why I got so stressed with voting, but I have done my duty #Eurovision",2023-05-11 20:36:19+00:00
1656760166430175256,"Australia is SO winning the dad vote
#Eurovision #Eurovision2023",2023-05-11 20:36:19+00:00
1656760164232359956,@Eurovision Amazing performance #Eurovision #Eurovision2023,2023-05-11 20:36:18+00:00
1656760158704267273,"Vote @Voyagerau Australia! 🇦🇺🇦🇺🇦🇺
6225216 from UK mobiles!
#Eurovision",2023-05-11 20:36:17+00:00
1656760157865492480,My qualifier guesses are 🇧🇪🇦🇺🇸🇮🇱🇹🇦🇹🇦🇲🇦🇱🇨🇾 for sure. Last 2 could honestly be anyone #Eurovision,2023-05-11 20:36:17+00:00
1656760150110138383,"I've voted for Belgium
#Eurovision #Eurovision2023",2023-05-11 20:36:15+00:00
1656760148571099137,Denmark is giving major Timothée Chalamet vibes but sounds like Troye Sivan on a vocoder. Twinks in pink should get their due at #Eurovision! 🇩🇰 #denmark,2023-05-11 20:36:15+00:00
1656760145097945108,Obsessed with Belgium’s entry this year it is camp and everything Eurovision is all about… it needs to qualify to the final ❤️ #Eurovision,2023-05-11 20:36:14+00:00
1656760144204640256,"Like that guy from Denmark for some reason 

#Eurovision",2023-05-11 20:36:14+00:00
1656760143319560206,Also Belgium all the way for #Eurovision,2023-05-11 20:36:13+00:00
1656760142581362694,"cyprus.... on my knees quite literally 
#Eurovision2023 #Eurovision",2023-05-11 20:36:13+00:00
1656760142195486748,Cyprus has a very good Sam Ryder hook there. #Eurovision,2023-05-11 20:36:13+00:00
1656760141616750592,They’re singing Christmas songs because it’s gay Christmas when  #Eurovision is on 🥰,2023-05-11 20:36:13+00:00
1656760140983603200,"Y'all please vote for Estonia, Iceland and Australia! #Eurovision",2023-05-11 20:36:13+00:00
1656760139662127109,"No Family Guy reference, Twitter?
#Eurovision2023 #Eurovision",2023-05-11 20:36:13+00:00
1656760139393691664,Can anyone pls help with the songs performed in the Ukrainian #eurovision performance? Loved the second one. It's so good!,2023-05-11 20:36:13+00:00
1656760137724358669,"I can't vote, but I hope #Iceland #SanMarino &amp; #Australia go through tonight. Good luck to you all! #Eurovision #Eurovision2023",2023-05-11 20:36:12+00:00
1656760133362282509,Shock Iceland qualification please?  #eurovision,2023-05-11 20:36:11+00:00
1656760132292734998,I had no idea of how much I love #hannahwaddingham until #Eurovision  she is phenomenal,2023-05-11 20:36:11+00:00
1656760131961384993,Zayn Malik vibes from Cyprus. And that's a massive compliment ❤️ #Eurovision,2023-05-11 20:36:11+00:00
1656760131541954576,#Eurovision  freak show prefer to boil my head that watch that politically biased crap.,2023-05-11 20:36:11+00:00
1656760128568193033,"I´m crying🥹🥹🥹 Magical song, beautiful staging &amp; perfect vocals! Lithuania deserves to be ""dark horse"" this year! In love with @MonikaLinkyte and of course my vote tonight is yours💚💕🇱🇹  #Eurovision2023 #ESC2023 #Eurovision #EurovisionRTVE",2023-05-11 20:36:10+00:00
1656760126697533478,"1️⃣ 🇬🇪 
2️⃣ 🇨🇾 
3️⃣ 🇦🇹 
4️⃣ 🇪🇪 
5️⃣ 🇦🇲 
6️⃣ 🇮🇸 
7️⃣ 🇵🇱 
8️⃣ 🇱🇹
9️⃣ 🇧🇪
🔟 🇦🇱 

#Eurovision (very weak) Semi 2",2023-05-11 20:36:09+00:00
1656760122998157320,We all need to learn #UnitedByMusic  in Ukrainian #Eurovision2023 Sounded lovely #Eurovision But I'll need more help,2023-05-11 20:36:09+00:00
1656760121232355336,I LOVE THE UKRAINIAN OMFG AAAA LOVE MY SLAV BROTHERS AND SISTERS KEEP FIGHTING EVIL ASD RUSSIA #Eurovision2023 #Eurovision,2023-05-11 20:36:08+00:00
1656760119802097676,hannah waddingham our trilingual mother #Eurovision,2023-05-11 20:36:08+00:00
1656760118136959005,and why are they all going 🫶🫶🫶 i feel like i'm watching inkigayo or smth #Eurovision,2023-05-11 20:36:07+00:00
1656760117411344384,"Denmark and Greece definitely in the bin tonight. Then possibly San Marino, Romania, Armenia, Iceland  #Eurovision",2023-05-11 20:36:07+00:00
1656760116874473487,There is no damn way Armenia doesn’t break the death slot curse this year #Eurovision 🇦🇲,2023-05-11 20:36:07+00:00
1656760111220551696,Did people really not know the story about the origins of the Carol of the bells? :/ #Eurovision,2023-05-11 20:36:06+00:00
1656760109794488360,"For me, #Denmark #Begium and #Australia #Eurovision",2023-05-11 20:36:05+00:00
1656760107282190336,Not everyone in Poland voting for Albania 😭 We really stan our mafia family because all dizis on national tv. 😭 #eurovision,2023-05-11 20:36:05+00:00
1656760105877008407,Get in Peppa go and smash it - Daddy Pig for United Kingdom 2024 #Eurovision,2023-05-11 20:36:05+00:00
1656760100713820171,hannah and julia my new best duo 🫶🏻 #eurovision,2023-05-11 20:36:03+00:00
1656760100663488520,"Wait for them to finish talking Scott.  Plenty of time in the voting package to cover the details, though the feed should give a holding graphic at beginning and end for explanation from the commentators.  #Eurovision",2023-05-11 20:36:03+00:00
1656760095542243346,"I might be biased because of where it is hosted and all, but this is by far the best presented #Eurovision I've ever watched in the 30 years I've been watching... Those 3 ladies are, as the cool kids say, ""slaying it"". They are PERFECT for this,",2023-05-11 20:36:02+00:00
1656760094263226368,"Carol of the Bells?! In May?! Must be #Eurovision then

SLEIGH!",2023-05-11 20:36:02+00:00
1656760085505273880,Fookin ‘ell - #Eurovision is tedious,2023-05-11 20:36:00+00:00
1656760082678312979,i need either finland or germany to win everyone else was very mediocre #Eurovision,2023-05-11 20:35:59+00:00
1656760080824672256,IS THERE NOTHING HANNAH CAN'T DO?! #Eurovision,2023-05-11 20:35:59+00:00
1656760077930360847,#Eurovision By far the best music tonight imo  is the #Ukraine tribute with Ukrainian singers! 🇺🇦,2023-05-11 20:35:58+00:00
1656760076554629154,It’s novel being at a #Eurovision where I can actually use the mobile number to vote.,2023-05-11 20:35:58+00:00
1656760075266977793,Belgium my winner for tonight. You? #Eurovision,2023-05-11 20:35:57+00:00
1656760075204063246,"'It's so beautiful when you speak in your own language ' 

How often have I heard that when I'm telling someone to f off in Icelandic #12stig #Eurovision",2023-05-11 20:35:57+00:00
1656760071399911424,#Lithuania 🇱🇹 #Eurovision  those shoes  … me nerves,2023-05-11 20:35:56+00:00
1656760069856411648,"My Top 16 tonight

1 🇦🇹
2 🇦🇺
3 🇦🇲
4 🇧🇪
5 🇸🇮
6 🇱🇹
7 🇪🇪
8 🇬🇪
9 🇮🇸
10 🇨🇾

11 🇦🇱
12 🇵🇱
13 🇩🇰
14 🇬🇷
15 🇷🇴
16 🇸🇲

#Eurovision2023 #Eurovision",2023-05-11 20:35:56+00:00
1656760057000783909,The Denmark song reminds me of the Czech Rep entry from 2019….friend of a friend of a friend….remember? #Eurovision,2023-05-11 20:35:53+00:00
1656760056547799045,PLEASE VOTE FOR SLOVENIA NUMBER 10 #Eurovision2023 #Eurovision,2023-05-11 20:35:53+00:00
1656760056246054913,My votes today! 🇩🇰🇦🇲🇬🇷🇨🇾🇮🇸🇪🇪🇪🇪🇧🇪🇧🇪🇱🇹🇱🇹🇦🇺🇦🇺🇦🇹🇦🇹🇦🇹🇬🇪🇬🇪🇬🇪🇬🇪 #Eurovision,2023-05-11 20:35:53+00:00
1656760049581301761,Carol of the Bells actually goes hard as a pop banger #Eurovision,2023-05-11 20:35:51+00:00
1656760049132269573,"#Eurovision2023 #Eurovision Hannah Waddingham .... pure, utter and incomparable fabulousness ❤️ x x x",2023-05-11 20:35:51+00:00
1656760043511902238,The staging of this interval act was stunning. #Eurovision,2023-05-11 20:35:50+00:00
1656760042043895826,"I'M BACK JUST TO SAY THE SHOW IS AMAZING

bbc and suspilne really slayed #eurovision",2023-05-11 20:35:49+00:00
1656760041196666880,"If they really wanted to celebrate Ukrainian culture, they should have just had a Verka Serduchka/Go_A mash up. Reckon the crowd’s pilled up enough for it. #Eurovision",2023-05-11 20:35:49+00:00
1656760039137243145,"do we really need to cheer for hannah everytile she speaks another language than english ? like girl that's your job 😭

#Eurovision2023 #Eurovision",2023-05-11 20:35:49+00:00
1656760036062818333,VOTE FOR BELGIUM I AM BEGGING YOU PEOPLE #EUROVISION,2023-05-11 20:35:48+00:00
1656760034129244180,"@bbceurovision #Eurovision   #Slovenia 
Slovenia bringing the 70's fashion vibes.. 😖
Slovenian Hard-Fi perhaps?",2023-05-11 20:35:47+00:00
1656760033248419840,Not enough postcards featuring #scotland or #northernireland on #Eurovision semi finals. I hope the big 5 and Ukraine entries feature them heavily on Saturday. We are a #unitedkingdom,2023-05-11 20:35:47+00:00
1656760033139388441,I voted for Sidorela.. Period… #Eurovision,2023-05-11 20:35:47+00:00
1656760027649044493,I LOVE THEM SM ;;;; #Eurovision,2023-05-11 20:35:46+00:00
1656760026214592550,Slovenia 🇸🇮 and Australia 🇦🇺 i love you 🫶  #eurovision,2023-05-11 20:35:46+00:00
1656760024650117153,I'm not cyberbullying anyone tonight but all I'll say is the Greek boy should think about doing his EasyJet online check-in now. #Eurovision,2023-05-11 20:35:45+00:00
1656760017737904136,Voting Australia to make it through from tonight's Semi-Final! Performance of the night 🎸🇦🇺 #Eurovision,2023-05-11 20:35:43+00:00
1656760017364611076,Okay I’m really worried for Austria now  #eurovision,2023-05-11 20:35:43+00:00
1656760013786869778,Peppa casually chilling and having the time of her life at #Eurovision as she should 😤💯,2023-05-11 20:35:43+00:00
1656760009475145728,Ukrainian is a gorgeous language #Eurovision,2023-05-11 20:35:42+00:00
1656760005905772564,the immediate joy i feel every time julia sanina appears on my screen #Eurovision,2023-05-11 20:35:41+00:00
1656760004915916826,All the interval acts this year have been outstanding #Eurovision,2023-05-11 20:35:40+00:00
1656759998741901344,"#Eurovision
Potentially going home:
Denmark - lad with woolly hair
Estonia - unidentifiable song
Armenia - girl lying down sings anodyne song
Romania - howling
Georgia - wailing
San Marino - rocky confusion
Iceland - cross fit kick boxer",2023-05-11 20:35:39+00:00
1656759996506337281,"Actually, they didn't stop me, so I carried on. And it's all because of Gustaph!
(he's up to 5 now too)
And Joker Out
(they are too)
#Eurovision2023 #Eurovision",2023-05-11 20:35:38+00:00
1656759996330176530,"Voted 🗳️ 

🇪🇪🇧🇪🇸🇮🇦🇹 #eurovision",2023-05-11 20:35:38+00:00
1656759993696153617,@Eurovision Carol of the Bells #Eurovision,2023-05-11 20:35:38+00:00
1656759988994338825,#Eurovision HANNAH SPEAKING UKRAINIAN PHRASES LOL QUEEN,2023-05-11 20:35:37+00:00
1656759983495606288,#Eurovision #Eurovision2023 Can we National Treasure Hannah Waddingham yet? Please ! She’s just knocked it out of the park.,2023-05-11 20:35:35+00:00
1656759982606413830,"Really struggling to find 10 to put through: Austria, Lithuania, Cyprus - definitely. Greece, Poland, Denmark, Belgium, Estonia Who else was there? I guess Slovenia but I don’t want to see the others again #Eurovision",2023-05-11 20:35:35+00:00
1656759981545254919,She has a beautiful voice! #Lithuania #Eurovision #SemiFinal2  @bbceurovision @Eurovision 🇱🇹,2023-05-11 20:35:35+00:00
1656759981499117581,Is it Christmas already? #Eurovision,2023-05-11 20:35:35+00:00
1656759978030428186,"That, basically 😂😂😂 #Eurovision",2023-05-11 20:35:34+00:00
1656759977640357906,"#eurovision Child: ""Mummy, why are there hardly any women in the audience?""
Mother: ""I'll tell you on your sixteenth birthday.""",2023-05-11 20:35:34+00:00
1656759974679179284,HANNAH #eurovision,2023-05-11 20:35:33+00:00
1656759974209417235,"Have voted for Georgia, Armenia, Lithuania and Albania 👀
#Eurovision",2023-05-11 20:35:33+00:00
1656759972179374081,I knew Peppa Pig would be into #Eurovision too.,2023-05-11 20:35:33+00:00
1656759970833002502,"Ranking SF2 #Eurovision2023

1.🇦🇺
2.🇦🇹
3.🇧🇪
4.🇸🇮
5.🇦🇱
6.🇪🇪
7.🇵🇱
8.🇬🇪
9.🇨🇾
10.🇱🇹

----

11.🇦🇲
12.San Marino
13.🇮🇸
14.🇩🇰
15.🇷🇴
16.🇬🇷

#EurovisionRTVE
#Eurovision
#Eurovision2023",2023-05-11 20:35:32+00:00
1656759968878456855,"Cruel how in both #Eurovision semi-finals the performances after the actual contestants was way superior in every aspect. 
Better show, effects ... and music.",2023-05-11 20:35:32+00:00
1656759968610021396,you guys better be voting 16 right now!  #Eurovision,2023-05-11 20:35:32+00:00
1656759964923228173,"May be a personal preference but thought Semi 1 was stronger of the two, higher quality of songs. And performances #eurovision",2023-05-11 20:35:31+00:00
1656759955439906832,Blue and yellow dresses ❤️#Eurovision,2023-05-11 20:35:29+00:00
1656759950201221121,"Yes miss Julia educate the westerns 

#Eurovision 
#Eurovision2023 
#Євробачення",2023-05-11 20:35:27+00:00
1656759949807046656,My personal Top 10 in Semi Finale 2 and wishing the biggest Luck to: 🇦🇹🇱🇹🇸🇮🇪🇪🇦🇲🇦🇱🇮🇸🇧🇪🇦🇺🇬🇪 💜🍀 #Eurovision,2023-05-11 20:35:27+00:00
1656759944215949323,Austria all the way for #Eurovision po po po po po,2023-05-11 20:35:26+00:00
1656759944060760074,"You should need photo ID to vote for this.. that would sort it out..
#Eurovision",2023-05-11 20:35:26+00:00
1656759942181711893,Finland is still my fav so far #Eurovision,2023-05-11 20:35:25+00:00
1656759940013256711,"yesssss schedryck is ours 😎
#eurovision #eurovision2023",2023-05-11 20:35:25+00:00
1656759937106681856,Do the rest of Europe have ad breaks during #eurovision ? @bbceurovision,2023-05-11 20:35:24+00:00
1656759936573947904,"Hannah Waddingham is positively Amazonian, isn't she? #Eurovision",2023-05-11 20:35:24+00:00
1656759936213217307,MY QUALIFIERS 🇦🇲 🇨🇾 🇪🇪 🇬🇪 🇧🇪 🇸🇮 🇵🇱 🇱🇹 🇦🇹 🇮🇸  #EUROVISION #Eurovision2023,2023-05-11 20:35:24+00:00
1656759929464582176,"TIL: ""Carol of the Bells"" began as a Ukrainian song! #Eurovision",2023-05-11 20:35:22+00:00
1656759923709997072,I hope I will never have to hear Denmark's song again #Eurovision,2023-05-11 20:35:21+00:00
1656759921474502656,"vote for Lithuania please 🇱🇹 
number #15 

#Eurovision",2023-05-11 20:35:21+00:00
1656759919830265892,The medley of Ukrainian songs was rather lovely #Eurovision,2023-05-11 20:35:20+00:00
1656759919301873664,IVE HEARD A LOT ABOUT THIS TOO I SEE WHY #Eurovision #Austria,2023-05-11 20:35:20+00:00
1656759912322461714,"you know what i actually like the presenters this year, less awkward than usual #eurovision",2023-05-11 20:35:18+00:00
1656759908258181183,"Today’s votes (#Eurovision)

5x Austria
3x Armenia
2x Poland",2023-05-11 20:35:17+00:00
1656759902843568128,"If you’re thinking, ‘hang on, isn’t that a Christmas song?’, it’s because ""Carol of The Bells"" is based on a Ukrainian folk song called ""Shchedryk"".

#Eurovision   #Eurovision2023",2023-05-11 20:35:16+00:00
1656759898825191456,Hanna as a host is AMAZING! #Eurovision,2023-05-11 20:35:15+00:00
1656759896698679303,Did Hannah Waddingham just flirt with Julia Sanina? I ship it. #Eurovision,2023-05-11 20:35:15+00:00
1656759894840602627,"This is perhaps cringe, but ngl, I will never not be here for English people appreciating other languages #Eurovision",2023-05-11 20:35:14+00:00
1656759891866841107,Is Hannah Waddingham gonna sing tonight 👀 #Eurovision,2023-05-11 20:35:13+00:00
1656759890155819009,Fun fact for the English speakers watching #Eurovision : “Carol of the Bells” is based on a Ukrainian song called “Shchedryk” #SlavaUkraini,2023-05-11 20:35:13+00:00
1656759889828642816,It's great to see Mariya Yaremchuk and Zlata Dziunka back on the Eurovision stage again #Eurovision,2023-05-11 20:35:13+00:00
1656759888477843457,the fact that there's still finnish flags in the back even though homeboy qualified two days ago #Eurovision,2023-05-11 20:35:13+00:00
1656759887387324419,"Excuse me, but please put Hannah Waddingham in everything. She's killing it co-hosting #Eurovision",2023-05-11 20:35:12+00:00
1656759886904979473,"Now we are back with Julia and Hannah where Julia is teaching Hannah Ukrainian and letting Julia end it to remind people that voting is still open (in Ukrainian)

#Eurovision #Eurovision2023 #ESC2023",2023-05-11 20:35:12+00:00
1656759886888222720,Voted in #Eurovision … the only thing I’m allowed to vote for in this country …,2023-05-11 20:35:12+00:00
1656759886527471616,Julia and Hannah are just the perfect hosts 😍 #Eurovision,2023-05-11 20:35:12+00:00
1656759882526126093,"I love her but I hope she’s not going to end up with Ted Lasso, he’s something else 💗 #eurovision",2023-05-11 20:35:11+00:00
1656759881808900112,"Ok I take back what I said about Hannah Waddingham, she's perfect 👌🏻 #Eurovision2023 #Eurovision",2023-05-11 20:35:11+00:00
1656759881628545049,albania and belgium winning #Eurovision,2023-05-11 20:35:11+00:00
1656759880269590546,HANNAH PLEASE LET ME HOLD YOUR HAND #Eurovision,2023-05-11 20:35:11+00:00
1656759880185704457,Australia for the win! 🇦🇺#Eurovision Reminds me a bit of 80s classic Tarzan Boy by Baltimora,2023-05-11 20:35:11+00:00
1656759879816605740,Hannah Waddingham has posture gifted from the gods?! #Eurovision,2023-05-11 20:35:11+00:00
1656759875551268864,".@hanwaddingham, @AleshaOfficial and Julia Sanina (@THE_HARDKISS): “Europe, Australia and the rest of the world, start voting now!” | Lezzgo! 🙂😊😀😁📺🏆📻💿🎧🎤🎼🎵🎶🌍🌐🇬🇧🇺🇦🤍💗💙💛❤️ #Eurovision #ESC #Eurovision2023 #ESC2023 #UnitedByMusic @Eurovision @bbceurovision @EBU_HQ",2023-05-11 20:35:10+00:00
1656759874741497871,"Oh that's amazing actually I didn't know the song from home alone was Ukrainian.

#Eurovision2023 
#Eurovisiongr
#Eurovision",2023-05-11 20:35:09+00:00
1656759871465988099,"I want all my Christmas Carols to be sung in Ukrainian from now on.
🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦
No exceptions.

#Eurovision #Eurovision2023 #SBSEurovision",2023-05-11 20:35:09+00:00
1656759867023978498,You have a little over 3 minutes left to vote. #Eurovision,2023-05-11 20:35:08+00:00
1656759865904099328,Can we make Hannah Waddingham a permanent host? #Eurovision,2023-05-11 20:35:07+00:00
1656759864184434710,Romania is trying too hard idk #Eurovision,2023-05-11 20:35:07+00:00
1656759863500849152,That was not a good salute at the end there #eurovision,2023-05-11 20:35:07+00:00
1656759862276026391,beautiful interval 💓 #Eurovision,2023-05-11 20:35:06+00:00
1656759858182385680,Didn’t know Christmas is in may in Ukraine @bbceurovision #eurovision,2023-05-11 20:35:05+00:00
1656759853778366483,"So that's what the star prop was for!

#Eurovision #Eurovision2023",2023-05-11 20:35:04+00:00
1656759852008370196,"Well, I’m glad they rehearsed #Eurovision",2023-05-11 20:35:04+00:00
1656759850305482766,Carol of the bells? Que??? #eurovision,2023-05-11 20:35:04+00:00
1656759841208037382,I thought we Dutch people talked fast 😂😂 #Eurovision,2023-05-11 20:35:01+00:00
1656759841090596891,they did the ding fries are done song #eurovision,2023-05-11 20:35:01+00:00
1656759839060553754,Merry Eurovision to all who celebrate!! #eurovision #Eurovision2023,2023-05-11 20:35:01+00:00
1656759834723643403,Okay 🇦🇹 🇮🇸 🇬🇪 from me (among others but those were my top)! ❤️ #eurovision,2023-05-11 20:35:00+00:00
1656759832941146112,I’m in love with Julia and Hannah… can I vote for them into the final ? #Eurovision,2023-05-11 20:34:59+00:00
1656759829753393169,vote belgium and ill send u feet pics #Eurovision,2023-05-11 20:34:59+00:00
1656759828381855766,"SO THE STAR WAS FOR THE INTERVAL!

... AND WHAT A WONDERFUL INTERVAL, MAY I SAY 💙💛

#Eurovision2023 #Eurovision",2023-05-11 20:34:58+00:00
1656759821528363017,"QUESTION 1

Who did I just vote for in #EUROVISION ??  #TagQuiz",2023-05-11 20:34:57+00:00
1656759818911117325,Christmas song? In May? #Eurovision,2023-05-11 20:34:56+00:00
1656759818009341981,"We don't want an international #Eurovision ! This is European culture. Can't we have one thing just for us? 
#srfesc #Eurovision2023 #EurovisionSongContest",2023-05-11 20:34:56+00:00
1656759817812287488,I’ll never forgive Europe if Iceland NQs 😠 I’m not living through another Iceland 2016 scenario #eurovision,2023-05-11 20:34:56+00:00
1656759816398987265,Christmas Carols in May at #Eurovision sure why not,2023-05-11 20:34:55+00:00
1656759815421456401,"God Hannah looks like a really sexy Big Bird, doesn't she? I cannot look away #Eurovision",2023-05-11 20:34:55+00:00
1656759813479739392,"it's unfortunate the first #Eurovision semi final was so much stronger, there's only three acts here that I really loved watching 😳",2023-05-11 20:34:55+00:00
1656759808454717459,Omg hannah and Julia are dressed like the Ukrainian flag! #Eurovision,2023-05-11 20:34:54+00:00
1656759807045431318,"Hannah and Julia work so well together imo!! Love them

#eurovision",2023-05-11 20:34:53+00:00
1656759802695938056,"2011 and 2016 still the worst tho, i'm sorry #Eurovision",2023-05-11 20:34:52+00:00
1656759799705399339,Carol of the bells tune is from Ukraine?.Didn't know 🥰🤩👍 #Eurovision #ESC2023 #Eurovision2023,2023-05-11 20:34:52+00:00
